ID,NUMBER_OF_VICTIMS,DATE,TIME,HOUR,DATE_TIME,SUNSET,TEMPERATURE,PRECIPITATION,CLOUD_COVER,PLACE_OF_EVENT,TYPE_OF_STREET,STREET,HEIGHT,CROSSING,NORMALIZED_ADDRESS,COMMUNE,POS_X,POS_Y,PARTICIPANTS,VICTIM,ACCUSED,Incident_ID,Date,Year,Month,Day,Role,Victim,Gender,Age,Date_of_Death
2018-0134,1,2018-12-12,21:00:00,21,2018-12-12 21:00:00,20:00:43,23.6,,62.9,La Plata Av. y Caseros Av.,AVENIDA,LA PLATA AV.,,CASEROS AV.,LA PLATA AV. y CASEROS AV.,7,-58.42349365,-34.64019887,Pedestrian-Motorcycle,Pedestrian,Motorcycle,2018-0134,2018-12-12,2018,12,12,Pedestrian,Pedestrian,Male,56,2018-12-13
2018-0135,1,2018-12-18,14:40:00,14,2018-12-18 14:40:00,20:04:19,19.1,,81.0,Belgrano Av. y Peru,AVENIDA,BELGRANO AV.,,PERU,BELGRANO AV. y PERU,1,-58.37471802,-34.61265002,Pedestrian-Passengers,Pedestrian,Passengers,2018-0135,2018-12-18,2018,12,18,Pedestrian,Pedestrian,Male,80,2018-12-22
2018-0136,1,2018-12-18,15:42:00,15,2018-12-18 15:42:00,20:04:43,19.1,,82.1,Rivadavia Av. 7013,AVENIDA,RIVADAVIA AV.,7013.0,,RIVADAVIA AV. 7013,7,-58.46438789,-34.62913916,Pedestrian-Passengers,Pedestrian,Passengers,2018-0136,2018-12-18,2018,12,18,Pedestrian,Pedestrian,Female,70,2018-12-18
2018-0137,1,2018-12-18,20:15:00,20,2018-12-18 20:15:00,20:04:21,19.1,,80.9,Adolfo Alsina y Santiago del Estero,CALLE,"ALSINA, ADOLFO",,SANTIAGO DEL ESTERO,"ALSINA, ADOLFO y SANTIAGO DEL ESTERO",1,-58.38481975,-34.61100424,Motorcycle-Passengers,Motorcycle,Passengers,2018-0137,2018-12-18,2018,12,18,Passenger_Companion,Motorcycle,Male,29,2018-12-19
2018-0138,1,2018-12-21,09:30:00,9,2018-12-21 09:30:00,20:06:28,23.5,,57.6,Bermudez 1893,CALLE,BERMUDEZ,1893.0,,BERMUDEZ 1893,10,-58.50751833,-34.62073702,Passengers-Passengers,Passengers,Passengers,2018-0138,2018-12-21,2018,12,21,Passenger_Companion,Passengers,Female,79,2018-12-21
2018-0139,1,2018-12-22,06:30:00,6,2018-12-22 06:30:00,20:06:45,22.6,,26.9,Santander 1974,CALLE,SANTANDER,1974.0,,SANTANDER 1974,7,-58.44682986,-34.63888084,Motorcycle-Motorcycle,Motorcycle,Motorcycle,2018-0139,2018-12-22,2018,12,22,Passenger_Companion,Motorcycle,Male,28,2018-12-24
2018-0140,1,2018-12-22,08:05:00,8,2018-12-22 08:05:00,20:06:21,22.6,,27.5,Julieta Lanteri 1400,CALLE,LANTERI JULIETA,1400.0,,LANTERI JULIETA 1400,1,-58.36004650,-34.61381341,Car-Car,Car,Car,2018-0140,2018-12-22,2018,12,22,Driver,Car,Male,78,2018-12-22
2018-0141,1,2018-12-22,17:40:00,17,2018-12-22 17:40:00,20:06:35,22.6,,27.0,Maza y Av. Independencia,AVENIDA,MAZA,,INDEPENDENCIA AV.,MAZA e INDEPENDENCIA AV.,5,-58.41509546,-34.62085945,Pedestrian-Motorcycle,Pedestrian,Motorcycle,2018-0141,2018-12-22,2018,12,22,Pedestrian,Pedestrian,Male,75,2018-12-24
2018-0142,1,2018-12-25,13:30:00,13,2018-12-25 13:30:00,20:08:06,26.2,,3.2,"PAZ, GRAL. AV. 5172",GRAL PAZ,"PAZ, GRAL. AV.",5172.0,,"PAZ, GRAL. AV. 5172",12,-58.50997604,-34.57251072,Cargo Vehicle-Passengers,Cargo Vehicle,Passengers,2018-0142,2018-12-25,2018,12,25,Passenger_Companion,Cargo Vehicle,Male,32,2019-01-01
2018-0143,1,2018-12-29,05:25:00,5,2018-12-29 05:25:00,20:09:30,25.9,rain,54.3,"Olivera Av. y Alberdi, Juan Bautista Av.",AVENIDA,OLIVERA AV.,,"ALBERDI, JUAN BAUTISTA AV.","OLIVERA AV. y ALBERDI, JUAN BAUTISTA AV.",10,-58.48606475,-34.64047818,Motorcycle-Car,Motorcycle,Car,2018-0143,2018-12-29,2018,12,29,Driver,Motorcycle,Male,22,2018-12-29
2019-0001,1,2019-01-08,08:30:00,8,2019-01-08 08:30:00,20:10:02,27.1,,43.9,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",,CALLE 12 (NO OFICIAL),"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.57805810,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2019-0001,2019-01-08,2019,1,8,Driver,Motorcycle,Male,25,2019-01-08
2019-0002,1,2019-01-09,04:00:00,4,2019-01-09 04:00:00,20:10:26,26.7,rain,73.5,"CASTA¥ARES AV. Y MORENO, PERITO AV.",AVENIDA,CASTA?ARES AV.,,"MORENO, PERITO AV.","CASTAÇ?ARES AV. y MORENO, PERITO AV.",7,-58.45463662,-34.65082149,Car-Cargo Vehicle,Car,Cargo Vehicle,2019-0002,2019-01-09,2019,1,9,Driver,Car,Male,32,2019-01-09
2019-0003,1,2019-01-12,08:00:00,8,2019-01-12 08:00:00,20:10:03,23.8,,34.1,SAN MARTIN AV. Y TERRADA,AVENIDA,SAN MARTIN AV.,,TERRADA,SAN MARTIN AV. y TERRADA,15,-58.49121672,-34.59718073,Motorcycle-Car,Motorcycle,Car,2019-0003,2019-01-12,2019,1,12,Driver,Motorcycle,Male,23,2019-01-12
2019-0004,1,2019-01-14,19:58:00,19,2019-01-14 19:58:00,20:09:42,24.0,,62.4,"PERON, EVA AV. Y MEDINA",AVENIDA,"PERON, EVA AV.",,MEDINA,"PERON, EVA AV. y MEDINA",9,-58.47325712,-34.65284605,Car-Passengers,Car,Passengers,2019-0004,2019-01-14,2019,1,14,Driver,Car,Male,71,2019-01-14
2019-0005,1,2019-01-19,12:00:00,12,2019-01-19 12:00:00,20:08:15,20.7,,32.7,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",AVENIDA,"JUSTO, JUAN B. AV.",,ALVAREZ JONTE AV.,"JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.",10,-58.52108101,-34.63382309,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2019-0005,2019-01-19,2019,1,19,Driver,Motorcycle,Male,43,2019-01-19
2019-0006,1,2019-01-23,05:45:00,5,2019-01-23 05:45:00,20:05:51,25.5,,63.3,"OBLIGADO RAFAEL, AV. COSTANERA 4650",AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA",4650.0,,"OBLIGADO RAFAEL, AV.COSTANERA 4650",14,-58.41652702,-34.55509606,Pedestrian-Car,Pedestrian,Car,2019-0006,2019-01-23,2019,1,23,Pedestrian,Pedestrian,Female,12,2019-01-23
2019-0007,1,2019-01-26,19:34:00,19,2019-01-26 19:34:00,20:04:21,26.5,,55.3,"MITRE, BARTOLOME Y YATAY",CALLE,"MITRE, BARTOLOME",,YATAY,"MITRE, BARTOLOME y YATAY",5,-58.42891604,-34.61071660,Motorcycle-Car,Motorcycle,Car,2019-0007,2019-01-26,2019,1,26,Driver,Motorcycle,Male,35,2019-01-26
2019-0008,1,2019-01-30,22:45:00,22,2019-01-30 22:45:00,20:02:05,26.4,rain,63.1,"PAZ, GRAL. AV. 16080",GRAL PAZ,"PAZ, GRAL. AV.",16080.0,,"PAZ, GRAL. AV. 16080",8,-58.47802293,-34.69156793,MULTIPLE,Motorcycle,Multiple,2019-0008,2019-01-30,2019,1,30,Driver,Motorcycle,Male,42,2019-01-31
2019-0009,1,2019-01-31,14:55:00,14,2019-01-31 14:55:00,20:00:49,24.6,,29.6,CHACABUCO Y SAN JUAN AV.,AVENIDA,CHACABUCO,,SAN JUAN AV.,CHACABUCO y SAN JUAN AV.,1,-58.37564821,-34.62200207,Motorcycle-Car,Motorcycle,Car,2019-0009,2019-01-31,2019,1,31,Driver,Motorcycle,Male,34,2019-01-31
2019-0010,2,2019-02-02,07:50:00,7,2019-02-02 07:50:00,19:59:24,23.5,,48.6,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,4100.0,,DEL LIBERTADOR AV. 4100,14,-58.42668489,-34.56961468,Pedestrian-Car,Pedestrian,Car,2019-0010,2019-02-02,2019,2,2,Pedestrian,Pedestrian,Male,42,2019-02-02
2019-0010,2,2019-02-02,07:50:00,7,2019-02-02 07:50:00,19:59:24,23.5,,48.6,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,4100.0,,DEL LIBERTADOR AV. 4100,14,-58.42668489,-34.56961468,Pedestrian-Car,Pedestrian,Car,2019-0010,2019-02-02,2019,2,2,Pedestrian,Pedestrian,Male,59,2019-02-02
2019-0011,1,2019-02-10,01:00:00,1,2019-02-10 01:00:00,19:52:53,28.1,,12.6,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",GRAL PAZ,"PAZ, GRAL. AV.",,"ALBERDI, JUAN BAUTISTA AV.","PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",9,-58.51839930,-34.66252488,Pedestrian-Car,Pedestrian,Car,2019-0011,2019-02-10,2019,2,10,Pedestrian,Pedestrian,Male,42,2019-02-10
2019-0012,1,2019-02-17,03:16:00,3,2019-02-17 03:16:00,19:45:28,25.5,,20.1,"CASTA¥ARES AV. Y GORDILLO, TIMOTEO",AVENIDA,CASTA?ARES AV.,,"GORDILLO, TIMOTEO","CASTAÇ?ARES AV. y GORDILLO, TIMOTEO",8,-58.48432691,-34.67665828,Motorcycle-Car,Motorcycle,Car,2019-0012,2019-02-17,2019,2,17,Driver,Motorcycle,Male,31,2019-02-20
2019-0013,1,2019-02-20,07:30:00,7,2019-02-20 07:30:00,19:41:49,30.3,,24.8,SALVIGNY Y MOM,CALLE,SALVIGNY,,MOM,SALVIGNY y MOM,7,-58.43383830,-34.64457699,Pedestrian-Car,Pedestrian,Car,2019-0013,2019-02-20,2019,2,20,Pedestrian,Pedestrian,Male,39,2019-03-02
2019-0014,1,2019-02-20,17:30:00,17,2019-02-20 17:30:00,19:42:05,30.3,,23.9,"LAMARCA, EMILIO 5402",CALLE,"LAMARCA, EMILIO",5402.0,,"LAMARCA, EMILIO 5402",11,-58.51664939,-34.58657938,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2019-0014,2019-02-20,2019,2,20,Driver,Motorcycle,Male,69,2019-02-20
2019-0015,1,2019-02-23,06:57:00,6,2019-02-23 06:57:00,19:38:29,24.3,rain,95.6,SAN MARTIN AV. 5638,AVENIDA,SAN MARTIN AV.,5638.0,,SAN MARTIN AV. 5638,11,-58.49613012,-34.59703502,Car-OBJETO FIJO,Car,Fixed Object,2019-0015,2019-02-23,2019,2,23,Driver,Car,Male,21,2019-02-23
2019-0016,1,2019-02-24,02:00:00,2,2019-02-24 02:00:00,19:36:52,21.5,rain,70.6,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",CALLE,"CARRILLO, RAMON, DR.",,FINOCHIETTO ENRIQUE DR.,"CARRILLO, RAMON, DR. y FINOCHIETTO ENRIQUE DR.",4,-58.38313603,-34.63356284,Motorcycle-Passengers,Motorcycle,Passengers,2019-0016,2019-02-24,2019,2,24,Driver,Motorcycle,Male,40,2019-02-24
2019-0017,1,2019-03-03,07:00:00,7,2019-03-03 07:00:00,19:28:07,22.5,,34.7,MEXICO Y PICHINCHA,CALLE,MEXICO,,PICHINCHA,MEXICO y PICHINCHA,3,-58.39914719,-34.61632317,Car-Passengers,Car,Passengers,2019-0017,2019-03-03,2019,3,3,Driver,Car,Male,22,2019-03-07
2019-0018,1,2019-03-03,23:30:00,23,2019-03-03 23:30:00,19:28:16,22.5,,34.8,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.",,"UDAONDO, GUILLERMO AV.","CANTILO, INT. y UDAONDO, GUILLERMO AV.",13,-58.44927253,-34.54048625,Pedestrian-Car,Pedestrian,Car,2019-0018,2019-03-03,2019,3,3,Pedestrian,Pedestrian,Female,29,2019-03-03
2019-0019,1,2019-03-06,12:00:00,12,2019-03-06 12:00:00,19:24:22,25.8,,9.9,DEL LIBERTADOR AV. 6326,AVENIDA,DEL LIBERTADOR AV.,6326.0,,DEL LIBERTADOR AV. 6326,13,-58.45049163,-34.55374003,Motorcycle-Car,Motorcycle,Car,2019-0019,2019-03-06,2019,3,6,Driver,Motorcycle,Male,42,2019-03-26
2019-0020,1,2019-03-07,21:01:00,21,2019-03-07 21:01:00,19:22:56,26.4,rain,48.3,CHICLANA AV. 3444,AVENIDA,CHICLANA AV.,3444.0,,CHICLANA AV. 3444,5,-58.41288952,-34.63572989,Motorcycle-Car,Motorcycle,Car,2019-0020,2019-03-07,2019,3,7,Driver,Motorcycle,Male,43,2019-03-07
2019-0021,1,2019-03-15,22:50:00,22,2019-03-15 22:50:00,19:12:16,22.0,rain,71.4,BOYACA AV. Y YERBAL,AVENIDA,BOYACA AV.,,YERBAL,BOYACA AV. y YERBAL,7,-58.45743597,-34.62561234,Motorcycle-Car,Motorcycle,Car,2019-0021,2019-03-15,2019,3,15,Driver,Motorcycle,Male,23,2019-03-16
2019-0022,1,2019-03-15,00:00:00,0,2019-03-15 00:00:00,19:12:00,22.0,rain,67.9,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),AVENIDA,ENTRE RIOS AV.,1260.0,,ENTRE RIOS AV. 1260,1,-58.39123782,-34.62352245,Car-No Data,Car,No Data,2019-0022,2019-03-15,2019,3,15,Passenger_Companion,Car,Male,42,2019-03-15
2019-0023,1,2019-03-16,08:28:00,8,2019-03-16 08:28:00,19:11:11,23.4,rain,85.8,"PAZ, GRAL. AV. Y JACQUES, AMADEO",GRAL PAZ,"PAZ, GRAL. AV.",,"JACQUES, AMADEO","PAZ, GRAL. AV. y JACQUES, AMADEO",9,-58.52922765,-34.63637963,Car-OBJETO FIJO,Car,Fixed Object,2019-0023,2019-03-16,2019,3,16,Driver,Car,Male,34,2019-03-16
2019-0024,1,2019-03-19,07:12:00,7,2019-03-19 07:12:00,19:06:24,17.7,rain,52.4,ANTARTIDA ARGENTINA AV. 1325,AVENIDA,ANTARTIDA ARGENTINA AV.,1325.0,,ANTARTIDA ARGENTINA AV. 1325,1,-58.37208118,-34.58541957,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2019-0024,2019-03-19,2019,3,19,Driver,Motorcycle,Male,32,2019-03-19
2019-0025,1,2019-03-22,13:10:00,13,2019-03-22 13:10:00,19:02:25,18.8,,46.0,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",CALLE,"MITRE, BARTOLOME",,SANCHEZ DE BUSTAMANTE,"MITRE, BARTOLOME y SANCHEZ DE BUSTAMANTE",5,-58.41458534,-34.60937557,Pedestrian-Car,Pedestrian,Car,2019-0025,2019-03-22,2019,3,22,Pedestrian,Pedestrian,Male,27,2019-04-04
2019-0026,1,2019-03-28,07:32:00,7,2019-03-28 07:32:00,18:54:20,20.0,,19.9,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LARRAZABAL",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",,"PAZ, GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",8,-58.47976785,-34.69153196,Pedestrian-Passengers,Pedestrian,Passengers,2019-0026,2019-03-28,2019,3,28,Pedestrian,Pedestrian,Male,42,2019-03-28
2019-0027,1,2019-03-28,11:11:00,11,2019-03-28 11:11:00,18:54:03,20.2,,19.2,SANTA FE AV. Y AZCUENAGA,AVENIDA,SANTA FE AV.,,AZCUENAGA,SANTA FE AV. y AZCUENAGA,2,-58.39990285,-34.59511714,MULTIPLE,Bicycle,Multiple,2019-0027,2019-03-28,2019,3,28,Cyclist,Bicycle,Male,37,2019-03-28
2019-0028,1,2019-04-06,09:15:00,9,2019-04-06 09:15:00,18:42:03,17.4,,27.8,"JUSTO, JUAN B. AV. y ORO¥O, NICASIO",AVENIDA,"JUSTO, JUAN B. AV.",,"ORO?O, NICASIO","JUSTO, JUAN B. AV. y OROÇ?O, NICASIO",11,-58.46051346,-34.60588536,Pedestrian-Passengers,Pedestrian,Passengers,2019-0028,2019-04-06,2019,4,6,Pedestrian,Pedestrian,Female,42,2019-04-06
2019-0029,1,2019-04-07,10:15:00,10,2019-04-07 10:15:00,18:40:44,18.6,,0.0,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LACARRA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",,"PAZ, GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",8,-58.47976785,-34.69153196,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2019-0029,2019-04-07,2019,4,7,Driver,Motorcycle,Male,27,2019-04-07
2019-0030,1,2019-04-09,16:00:00,16,2019-04-09 16:00:00,18:38:02,22.2,,0.0,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",CALLE,"ALVAREZ, DONATO, TTE. GRAL.",,YERBAL,"ALVAREZ, DONATO, TTE. GRAL. y YERBAL",7,-58.45457546,-34.62447891,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2019-0030,2019-04-09,2019,4,9,Driver,Motorcycle,Male,25,2019-04-09
2019-0031,1,2019-04-12,19:55:00,19,2019-04-12 19:55:00,18:33:49,16.5,,18.1,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,,"MADERO, EDUARDO AV.","CORDOBA AV. y MADERO, EDUARDO AV.",1,-58.36951669,-34.59832047,Bicycle-Cargo Vehicle,Bicycle,Cargo Vehicle,2019-0031,2019-04-12,2019,4,12,Cyclist,Bicycle,Male,20,2019-04-12
2019-0032,1,2019-04-16,11:00:00,11,2019-04-16 11:00:00,18:29:08,17.5,,11.2,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",AVENIDA,CAMARONES,,"ALVAREZ, DONATO, TTE. GRAL. AV.","CAMARONES y ALVAREZ, DONATO, TTE. GRAL. AV.",11,-58.46415322,-34.60443790,Pedestrian-Car,Pedestrian,Car,2019-0032,2019-04-16,2019,4,16,Pedestrian,Pedestrian,Female,83,2019-04-18
2019-0033,1,2019-04-18,01:00:00,1,2019-04-18 01:00:00,18:26:15,20.2,,50.6,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",AUTOPISTA,AUTOPISTA 25 DE MAYO,,"HUERGO, ING. AV.","AUTOPISTA 25 DE MAYO y HUERGO, ING. AV.",1,-58.36607137,-34.62150748,Motorcycle-No Data,Motorcycle,No Data,2019-0033,2019-04-18,2019,4,18,Driver,Motorcycle,Male,25,2019-04-18
2019-0034,1,2019-04-21,09:08:00,9,2019-04-21 09:08:00,18:22:59,16.2,,27.0,"MORENO, PERITO AV. 3050",AVENIDA,"MORENO, PERITO AV.",3050.0,,"MORENO, PERITO AV. 3050",7,-58.45537373,-34.65093074,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2019-0034,2019-04-21,2019,4,21,Driver,Motorcycle,Male,42,2019-04-21
2019-0035,1,2019-04-23,14:10:00,14,2019-04-23 14:10:00,18:20:24,16.3,,55.2,SUIPACHA 665,CALLE,SUIPACHA,665.0,,SUIPACHA 665,1,-58.37942637,-34.60053054,Pedestrian-Bicycle,Pedestrian,Bicycle,2019-0035,2019-04-23,2019,4,23,Pedestrian,Pedestrian,Female,75,2019-04-23
2019-0036,1,2019-04-26,22:46:00,22,2019-04-26 22:46:00,18:17:14,17.7,rain,99.1,RIGLOS Y FORMOSA,CALLE,RIGLOS,,FORMOSA,RIGLOS y FORMOSA,6,-58.43680440,-34.62147504,Motorcycle-Car,Motorcycle,Car,2019-0036,2019-04-26,2019,4,26,Driver,Motorcycle,Male,34,2019-05-02
2019-0037,1,2019-05-01,23:10:00,23,2019-05-01 23:10:00,18:11:48,16.1,,33.8,LA RIOJA E INDEPENDENCIA AV.,AVENIDA,LA RIOJA,,INDEPENDENCIA AV.,LA RIOJA e INDEPENDENCIA AV.,3,-58.40778291,-34.61971907,Motorcycle-Car,Motorcycle,Car,2019-0037,2019-05-01,2019,5,1,Driver,Motorcycle,Male,17,2019-05-01
2019-0038,1,2019-05-04,14:10:00,14,2019-05-04 14:10:00,18:09:08,18.7,,65.1,"UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.",AVENIDA,"UDAONDO, GUILLERMO AV.",,"FIGUEROA ALCORTA, PRES. AV.","UDAONDO, GUILLERMO AV. y FIGUEROA ALCORTA, PRES. AV.",13,-58.45212523,-34.54628513,Pedestrian-Motorcycle,Pedestrian,Motorcycle,2019-0038,2019-05-04,2019,5,4,Pedestrian,Pedestrian,Female,42,2019-05-05
2019-0039,1,2019-05-09,03:05:00,3,2019-05-09 03:05:00,18:04:30,17.3,rain,79.0,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,,DIRECTORIO AV.,SAN PEDRITO AV. y DIRECTORIO AV.,7,-58.46749188,-34.63551751,Motorcycle-Car,Motorcycle,Car,2019-0039,2019-05-09,2019,5,9,Driver,Motorcycle,Male,28,2019-05-09
2019-0040,1,2019-05-09,12:45:00,12,2019-05-09 12:45:00,18:04:23,17.4,rain,77.1,PUAN Y SANTANDER,CALLE,PUAN,,SANTANDER,PUAN y SANTANDER,7,-58.44263580,-34.63679732,Motorcycle-No Data,Motorcycle,No Data,2019-0040,2019-05-09,2019,5,9,Driver,Motorcycle,Male,44,2019-05-15
2019-0041,1,2019-05-11,20:30:00,20,2019-05-11 20:30:00,18:02:57,14.6,,4.2,"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",,ANDALGALA,"ALBERDI, JUAN BAUTISTA AV. y ANDALGALA",9,-58.51140289,-34.65846419,MULTIPLE,Car,Multiple,2019-0041,2019-05-11,2019,5,11,Passenger_Companion,Car,Female,78,2019-05-11
2019-0042,1,2019-05-14,15:00:00,15,2019-05-14 15:00:00,18:00:10,13.6,,16.3,LIMA Y CONSTITUCION,CALLE,LIMA,,CONSTITUCION,LIMA y CONSTITUCION,1,-58.38211431,-34.62465368,Pedestrian-Passengers,Pedestrian,Passengers,2019-0042,2019-05-14,2019,5,14,Pedestrian,Pedestrian,Male,39,2019-05-14
2019-0043,1,2019-05-21,09:00:00,9,2019-05-21 09:00:00,17:55:32,14.5,rain,88.5,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,,"MADERO, EDUARDO AV.","CORDOBA AV. y MADERO, EDUARDO AV.",1,-58.36951669,-34.59832047,Bicycle-Cargo Vehicle,Bicycle,Cargo Vehicle,2019-0043,2019-05-21,2019,5,21,Cyclist,Bicycle,Female,42,2019-05-21
2019-0044,1,2019-05-27,12:45:00,12,2019-05-27 12:45:00,17:52:41,15.6,,72.9,BOEDO AV. 650,AVENIDA,BOEDO AV.,650.0,,BOEDO AV. 650,5,-58.41635217,-34.62036547,Pedestrian-Motorcycle,Pedestrian,Motorcycle,2019-0044,2019-05-27,2019,5,27,Pedestrian,Pedestrian,Female,77,2019-05-29
2019-0045,1,2019-06-03,07:27:00,7,2019-06-03 07:27:00,17:50:30,15.5,,21.7,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,AVENIDA,DEL LIBERTADOR AV.,,REPUBLICA DE LA INDIA,DEL LIBERTADOR AV. y REPUBLICA DE LA INDIA,14,-58.41316147,-34.57579669,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2019-0045,2019-06-03,2019,6,3,Driver,Motorcycle,Male,33,2019-06-03
2019-0046,1,2019-06-04,09:00:00,9,2019-06-04 09:00:00,17:50:37,15.4,,40.1,GRAL PAZ Y CABILDO,GRAL PAZ,"PAZ, GRAL. AV.",,CABILDO AV.,"PAZ, GRAL. AV. y CABILDO AV.",13,-58.47617802,-34.53825652,Motorcycle-Car,Motorcycle,Car,2019-0046,2019-06-04,2019,6,4,Passenger_Companion,Motorcycle,Female,26,2019-06-04
2019-0047,1,2019-06-06,10:00:00,10,2019-06-06 10:00:00,17:49:40,16.8,,64.8,CASEROS AV. 1700,AVENIDA,CASEROS AV.,1700.0,,CASEROS AV. 1700,4,-58.38641783,-34.63330028,Pedestrian-Cargo Vehicle,Pedestrian,Cargo Vehicle,2019-0047,2019-06-06,2019,6,6,Pedestrian,Pedestrian,Male,76,2019-06-06
2019-0048,1,2019-06-07,07:00:00,7,2019-06-07 07:00:00,17:49:50,15.3,rain,29.1,AVELLANEDA AV. 1548,AVENIDA,AVELLANEDA AV.,1548.0,,AVELLANEDA AV. 1548,6,-58.45322169,-34.62038137,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2019-0048,2019-06-07,2019,6,7,Driver,Motorcycle,Male,32,2019-06-07
2019-0049,1,2019-06-08,09:20:00,9,2019-06-08 09:20:00,17:49:53,13.7,,4.7,CIUDAD DE LA PAZ Y MENDOZA,CALLE,CIUDAD DE LA PAZ,,MENDOZA,CIUDAD DE LA PAZ y MENDOZA,13,-58.45849057,-34.56166498,Pedestrian-Cargo Vehicle,Pedestrian,Cargo Vehicle,2019-0049,2019-06-08,2019,6,8,Pedestrian,Pedestrian,Female,72,2019-06-09
2019-0050,1,2019-06-08,23:35:00,23,2019-06-08 23:35:00,17:49:38,13.9,,5.7,"SALGUERO, JERONIMO Y HONDURAS AV.",AVENIDA,"SALGUERO, JERONIMO",,HONDURAS AV.,"SALGUERO, JERONIMO y HONDURAS AV.",14,-58.41829559,-34.59411677,Motorcycle-Cargo Vehicle,Motorcycle,Cargo Vehicle,2019-0050,2019-06-08,2019,6,8,Driver,Motorcycle,Male,21,2019-06-09
2019-0051,1,2019-06-11,10:00:00,10,2019-06-11 10:00:00,17:49:07,15.1,,80.9,"FILIBERTO, JUAN DE DIOS Y OLAVARRIA",CALLE,"FILIBERTO, JUAN DE DIOS",,OLAVARRIA,"FILIBERTO, JUAN DE DIOS y OLAVARRIA",4,-58.36376488,-34.63832093,Motorcycle-Car,Motorcycle,Car,2019-0051,2019-06-11,2019,6,11,Driver,Motorcycle,Male,41,2019-06-11
2019-0053,1,2019-06-14,17:20:00,17,2019-06-14 17:20:00,17:49:31,15.2,rain,97.4,ASTURIAS AV. Y CASTA¥ARES AV.,AVENIDA,ASTURIAS AV.,,CASTA?ARES AV.,ASTURIAS AV. y CASTAÇ?ARES AV.,8,-58.46442668,-34.66004784,Car-Car,Car,Car,2019-0053,2019-06-14,2019,6,14,Passenger_Companion,Car,Male,49,2019-06-14
2019-0054,1,2019-06-20,03:00:00,3,2019-06-20 03:00:00,17:50:33,11.8,,40.0,GANDARA 2976,CALLE,GANDARA,2976.0,,GANDARA 2976,15,-58.48222035,-34.58428769,Motorcycle-OBJETO FIJO,Motorcycle,Fixed Object,2019-0054,2019-06-20,2019,6,20,Driver,Motorcycle,Male,21,2019-06-20
2019-0055,1,2019-06-20,19:45:00,19,2019-06-20 19:45:00,17:50:03,12.2,,41.0,"GUEVARA, TRINIDAD Y MADERO, EDUARDO AV.",AVENIDA,"GUEVARA, TRINIDAD",,"MADERO, EDUARDO AV.","GUEVARA, TRINIDAD y MADERO, EDUARDO AV.",1,-58.36819005,-34.60283208,Motorcycle-Passengers,Motorcycle,Passengers,2019-0055,2019-06-20,2019,6,20,Driver,Motorcycle,Male,47,2019-06-21
